bloqueo,entropia,msi,bfr,rutas,pathconsec,entropiauso,porcuso,shf
0,41.761905,343.904762,0.824293,402,2.615978,129.086209,0.575622,1.442491
0,41.857143,343.904762,0.822685,398,2.626283,127.454508,0.573323,1.446176
0,41.761905,343.904762,0.822053,399,2.619722,127.417195,0.574269,1.442466
0,41.761905,343.904762,0.820513,400,2.595224,128.070626,0.57711,1.434358
0,41.666667,343.904762,0.819361,401,2.564445,128.278956,0.57914,1.429596
0,41.190476,343.904762,0.820714,398,2.655272,124.404617,0.575352,1.437228
1,41.190476,343.904762,0.820714,398,2.655272,124.404617,0.575352,1.437228
0,41.190476,343.904762,0.820611,399,2.650162,124.82939,0.575622,1.436205
0,41.380952,343.904762,0.825197,392,2.785687,122.015799,0.56507,1.46674
0,41.571429,343.904762,0.823924,390,2.799336,121.671721,0.5625,1.475094
0,41.761905,343.904762,0.828797,391,2.74368,122.735989,0.565747,1.468377
0,41.761905,343.904762,0.828588,392,2.740377,122.735989,0.566153,1.467269
0,41.761905,343.904762,0.827933,393,2.712366,122.949085,0.568182,1.46066
0,42.714286,343.809524,0.832276,388,2.763967,124.323279,0.560471,1.489332
0,42.714286,343.809524,0.83415,389,2.741423,124.759007,0.562094,1.485231
0,42.809524,343.809524,0.830035,386,2.846493,124.359913,0.554654,1.504788
0,42.809524,343.809524,0.832317,387,2.840488,124.581042,0.555465,1.503136
0,42.904762,343.809524,0.832139,388,2.824718,124.632919,0.556006,1.502024
0,42.809524,343.809524,0.831511,389,2.813425,124.110879,0.557359,1.497898
0,43.047619,342.428571,0.834111,379,2.935875,122.380802,0.546672,1.53293
0,43.047619,342.428571,0.832738,380,2.900351,122.825075,0.549919,1.526075
0,43.047619,342.428571,0.832117,381,2.884045,122.713915,0.551542,1.52334
0,43.047619,342.428571,0.831873,382,2.879396,122.934344,0.552083,1.521667
0,43.047619,342.428571,0.831559,383,2.87454,122.934344,0.55276,1.519815
0,42.904762,342.428571,0.829423,381,2.974277,122.674823,0.546807,1.532015
0,42.809524,342.428571,0.828797,382,2.941812,122.461088,0.548431,1.526743
0,42.809524,342.428571,0.828283,383,2.926878,123.116299,0.549648,1.522799
0,42.904762,342.428571,0.830945,384,2.896112,124.564096,0.552083,1.518574
0,42.904762,342.904762,0.830309,385,2.881251,124.783399,0.553436,1.514869
0,42.904762,342.904762,0.83,386,2.877467,125.003521,0.553977,1.512906
0,42.904762,342.904762,0.829757,387,2.873211,125.003521,0.554518,1.511129
0,43.190476,342.904762,0.831918,384,2.912222,123.437733,0.549107,1.531077
0,43.190476,342.904762,0.831557,385,2.906185,123.437733,0.550189,1.528102
0,43.190476,342.904762,0.831451,386,2.903215,123.437733,0.55046,1.527678
0,43.190476,342.904762,0.83131,387,2.895333,123.437733,0.551001,1.526472
0,43.380952,342.904762,0.830815,388,2.858898,123.814362,0.551813,1.526276
0,43.285714,342.904762,0.829852,389,2.855619,123.83353,0.552624,1.52297
0,43.380952,342.904762,0.829079,390,2.828353,125.384649,0.554518,1.519193
0,43.238095,342.904762,0.822595,386,2.827591,124.551358,0.553977,1.517699
0,43.238095,342.904762,0.821998,387,2.799845,125.438923,0.555601,1.512939
0,43.142857,342.904762,0.82114,388,2.778343,125.287328,0.557765,1.506758
0,43.047619,342.904762,0.82033,389,2.774491,125.140699,0.558847,1.50256
0,43.52381,342.904762,0.821899,387,2.827141,124.996019,0.554518,1.517176
0,43.428571,342.904762,0.821358,388,2.826453,125.017098,0.554924,1.515242
0,43.333333,342.904762,0.821306,389,2.835761,124.90829,0.55506,1.514449
0,43.333333,342.904762,0.818853,390,2.79446,125.646242,0.558306,1.50487
0,43.333333,342.904762,0.818591,391,2.788623,125.646242,0.559118,1.501953
0,43.52381,340.380952,0.823076,387,2.820012,125.159065,0.552354,1.522252
0,43.52381,340.619048,0.824012,388,2.814017,125.159065,0.55303,1.521448
0,43.52381,340.619048,0.824236,389,2.772402,125.844687,0.556412,1.512557
0,43.52381,340.619048,0.824162,390,2.768873,126.072262,0.556683,1.511614
0,43.428571,340.619048,0.823712,391,2.765752,126.203289,0.557495,1.508309
0,43.428571,340.619048,0.82252,392,2.740333,126.877616,0.559118,1.502412
0,43.47619,344.714286,0.823607,393,2.711285,126.927208,0.561959,1.49627
0,43.428571,344.714286,0.824621,390,2.761836,125.351035,0.558036,1.509697
0,43.47619,344.714286,0.823995,391,2.759719,125.730594,0.558847,1.516448
0,43.47619,344.714286,0.823798,392,2.753095,125.730594,0.559389,1.514364
0,43.285714,344.714286,0.822804,393,2.742482,126.260644,0.561824,1.504837
0,43.095238,344.714286,0.822421,394,2.737419,126.22603,0.562365,1.502452
0,43.095238,344.714286,0.822092,395,2.729183,126.22603,0.563312,1.499387
0,43.095238,344.714286,0.821799,396,2.723708,126.453398,0.564123,1.497108
0,43.095238,344.714286,0.821109,397,2.69976,127.135496,0.566017,1.491891
0,42.52381,344.714286,0.82555,390,2.913576,124.056427,0.552354,1.526036
0,42.52381,344.714286,0.825046,391,2.893801,124.056427,0.553977,1.521487
0,42.52381,344.714286,0.824032,392,2.852494,124.724323,0.556412,1.512957
0,42.52381,344.714286,0.823921,393,2.85004,124.724323,0.556683,1.511887
0,42.52381,344.714286,0.818556,387,2.988754,120.523913,0.550325,1.523073
0,42.52381,344.714286,0.817903,388,2.937685,121.1834,0.552219,1.518764
0,42.714286,344.714286,0.817706,389,2.930114,121.450314,0.55276,1.529226
0,42.714286,344.714286,0.822106,390,2.909204,121.673409,0.555465,1.523476
0,42.714286,344.714286,0.822084,388,2.934033,122.066742,0.554113,1.52469
0,42.714286,344.714286,0.821939,389,2.901753,122.066742,0.556277,1.52017
0,42.809524,344.714286,0.826154,390,2.869378,123.192613,0.559118,1.513749
0,42.904762,344.714286,0.828634,387,2.867557,122.293688,0.556277,1.525701
0,42.619048,344.714286,0.827386,388,2.863724,122.168732,0.5579,1.518432
0,42.619048,345.47619,0.825354,389,2.848314,123.050313,0.560065,1.511091
0,42.619048,345.47619,0.824569,390,2.824316,123.496984,0.562229,1.505744
0,42.52381,345.47619,0.822957,391,2.814019,123.738102,0.563853,1.499153
0,42.52381,345.47619,0.822715,392,2.809002,123.738102,0.564529,1.497213
0,42.809524,345.47619,0.823282,388,2.8754,123.604516,0.555601,1.519423
0,42.714286,345.47619,0.82222,389,2.832409,123.987559,0.55993,1.506541
0,42.619048,345.47619,0.822,390,2.826708,124.006844,0.560471,1.504448
0,42.619048,345.47619,0.821184,391,2.787464,124.228429,0.562635,1.500831
0,42.619048,345.47619,0.820282,392,2.765959,124.452286,0.5648,1.493994
0,42.761905,341.380952,0.823282,385,2.911702,122.234687,0.550595,1.535072
0,42.761905,341.380952,0.823184,386,2.909112,122.234687,0.550866,1.534428
0,42.714286,342.857143,0.821761,387,2.890445,122.267211,0.553707,1.524856
0,42.714286,342.857143,0.82124,388,2.866861,122.267211,0.55506,1.521343
0,42.571429,342.857143,0.822202,385,2.90351,122.304555,0.552354,1.524021
0,42.571429,342.857143,0.820684,386,2.878845,123.201378,0.554518,1.517897
0,42.571429,342.857143,0.820281,387,2.871847,123.201378,0.555601,1.51462
0,42.571429,342.857143,0.820588,388,2.852164,124.544388,0.556818,1.511849
0,42.571429,342.857143,0.819992,389,2.846928,124.544388,0.557359,1.509568
0,42.333333,342.857143,0.81253,382,2.954635,121.095261,0.549513,1.524373
0,42.142857,342.857143,0.812116,383,2.946164,121.037737,0.550595,1.520031
1,42.142857,342.857143,0.812116,383,2.946164,121.037737,0.550595,1.520031
0,42.190476,342.857143,0.812017,384,2.944268,121.098068,0.550866,1.520824
0,42.190476,342.857143,0.811846,385,2.940046,121.267684,0.551272,1.519078
0,42.190476,342.857143,0.8109,386,2.915029,122.814409,0.552895,1.513704
0,42.809524,342.857143,0.814747,381,3.035297,120.421575,0.541396,1.545908
0,42.809524,343.047619,0.814127,382,3.02595,120.644353,0.542478,1.542796
0,42.904762,343.047619,0.816316,383,2.945102,121.907635,0.545725,1.538362
0,42.428571,343.047619,0.819029,379,3.056121,118.344896,0.538826,1.555591
0,42.333333,343.047619,0.818897,380,3.059438,118.306107,0.539232,1.553965
0,42.333333,343.047619,0.818701,381,3.054442,118.96631,0.539773,1.552189
0,42.428571,343.047619,0.818545,382,3.016856,120.006439,0.543155,1.543824
0,42.333333,343.047619,0.818144,383,3.014845,119.506417,0.543696,1.541284
0,42.333333,343.047619,0.81723,384,2.981207,119.942937,0.546402,1.532648
0,42.333333,343.047619,0.820377,385,2.975093,120.163271,0.547213,1.530893
0,42.238095,343.047619,0.819643,386,2.965955,120.01105,0.548295,1.527081
0,42.238095,343.047619,0.818907,387,2.939453,120.01105,0.550325,1.520351
0,42.238095,343.047619,0.81911,386,2.915773,120.227566,0.551136,1.519125
0,42.238095,343.047619,0.822172,387,2.899088,121.105411,0.55276,1.515834
0,41.952381,343.047619,0.821932,388,2.909064,121.095381,0.553166,1.513454
0,41.809524,343.333333,0.821612,389,2.922074,120.731112,0.553977,1.509257
0,41.809524,343.333333,0.821109,390,2.912237,120.94721,0.55533,1.506588
0,42.047619,343.333333,0.821838,389,2.927057,121.050803,0.554113,1.515443
0,42.142857,343.333333,0.827023,390,2.904592,121.514092,0.556277,1.511895
0,42.238095,343.333333,0.826582,391,2.893182,121.857893,0.557359,1.508563
1,42.238095,343.333333,0.826582,391,2.893182,121.857893,0.557359,1.508563
0,42.428571,343.333333,0.829007,388,2.996788,118.93425,0.550054,1.531942
0,42.333333,343.333333,0.828868,389,3.007857,118.315435,0.55046,1.530513
0,42.238095,343.333333,0.828406,390,2.985197,118.250122,0.551813,1.525594
0,42.333333,343.333333,0.828214,391,2.957529,118.398907,0.552354,1.52453
0,42.714286,343.333333,0.831554,387,3.052373,118.441372,0.545319,1.545005
0,42.714286,343.333333,0.830837,388,3.038071,118.661372,0.546943,1.539392
0,42.714286,343.333333,0.830054,389,3.00618,118.883872,0.549107,1.532779
0,42.809524,343.333333,0.83099,390,2.938632,119.529211,0.552354,1.526804
0,42.904762,343.333333,0.830798,391,2.922033,119.580135,0.552895,1.525095
0,43.333333,342.0,0.83272,388,2.936896,120.299856,0.54789,1.544745
0,43.142857,342.0,0.83261,389,2.94097,119.810214,0.54816,1.543159
0,42.857143,342.0,0.831891,390,2.929549,119.103976,0.550595,1.533243
0,42.666667,342.0,0.830966,391,2.921962,118.750631,0.55276,1.526244
0,42.666667,342.0,0.831079,392,2.914013,119.409822,0.553842,1.522796
0,42.666667,342.0,0.830627,393,2.902411,119.8493,0.554924,1.520373
0,42.571429,342.0,0.829777,394,2.879664,120.206144,0.557089,1.514202
0,42.571429,342.0,0.830288,395,2.856521,120.422811,0.5579,1.511896
0,42.666667,342.0,0.830171,396,2.849925,120.545482,0.558171,1.511211
0,42.952381,342.0,0.83213,391,2.878761,118.952824,0.553436,1.528161
0,42.952381,342.0,0.831939,392,2.873671,118.952824,0.553977,1.526557
0,42.857143,342.0,0.831724,393,2.872762,118.711839,0.554518,1.52468
0,42.666667,342.0,0.830874,394,2.861354,119.197284,0.556683,1.516932
0,42.47619,342.0,0.830709,395,2.865828,118.450358,0.557089,1.514857
0,42.47619,342.0,0.83036,396,2.859114,119.098892,0.5579,1.511856
0,42.47619,343.190476,0.829814,392,2.965094,116.428368,0.551272,1.528751
0,42.47619,343.190476,0.829546,393,2.952998,116.643035,0.552083,1.526143
0,42.380952,343.190476,0.828321,394,2.921418,117.776143,0.554924,1.51697
0,42.380952,343.190476,0.827559,395,2.900192,118.208607,0.557089,1.510364
0,42.47619,343.190476,0.828793,396,2.871447,118.568128,0.560335,1.502439
0,42.761905,343.190476,0.829574,391,3.046793,116.967419,0.55046,1.527444
0,42.761905,343.190476,0.828776,392,3.01918,116.967419,0.552895,1.521343
0,42.761905,343.190476,0.828606,393,3.007352,116.967419,0.553436,1.519793
0,42.857143,343.190476,0.830643,394,2.951396,117.742885,0.557765,1.510715
0,43.0,343.190476,0.831223,392,2.95256,118.728426,0.556277,1.513894
0,42.904762,343.190476,0.830394,393,2.926231,119.597777,0.558306,1.505993
0,43.0,343.190476,0.829824,394,2.859087,120.832163,0.559659,1.502335
0,42.904762,343.190476,0.829525,395,2.853085,120.754593,0.560471,1.499451
0,42.904762,343.190476,0.828971,396,2.842816,120.754593,0.561688,1.495015
0,42.904762,343.190476,0.828619,397,2.835843,120.754593,0.5625,1.493003
0,43.142857,343.190476,0.831485,390,2.867671,119.73884,0.556548,1.506502
0,43.142857,343.190476,0.831289,391,2.859493,119.73884,0.557224,1.50446
0,43.142857,343.190476,0.829966,392,2.82495,120.295019,0.560065,1.496308
0,43.142857,343.190476,0.829089,393,2.801387,120.726067,0.562094,1.490447
0,43.047619,343.190476,0.828916,394,2.772354,121.240145,0.5648,1.481797
0,42.666667,343.190476,0.818169,389,2.890499,118.537217,0.557359,1.489972
0,42.666667,343.190476,0.817511,390,2.866068,118.974079,0.558983,1.484777
0,42.666667,343.190476,0.817114,391,2.844848,118.974079,0.55993,1.483158
0,42.857143,343.190476,0.816544,386,2.903819,117.612659,0.553571,1.502673
0,42.761905,343.190476,0.816975,387,2.898312,117.712467,0.554383,1.499821
0,42.761905,343.190476,0.815545,388,2.88233,118.149219,0.556277,1.493216
0,42.761905,343.190476,0.815498,389,2.881058,118.366386,0.556412,1.492681
0,42.666667,343.190476,0.815286,390,2.877737,118.080658,0.556953,1.490483
0,42.47619,343.190476,0.814451,391,2.876283,117.877364,0.558036,1.485637
0,42.52381,343.190476,0.814261,392,2.869402,117.903303,0.558577,1.487036
0,42.142857,343.190476,0.810632,387,3.011141,115.848089,0.550189,1.502082
0,42.142857,343.190476,0.81053,388,3.008009,115.848089,0.55046,1.501149
0,42.428571,343.190476,0.814489,389,2.957013,116.002381,0.554248,1.498703
0,42.333333,343.190476,0.813966,390,2.933213,116.391556,0.555465,1.494183
0,42.428571,343.190476,0.817439,391,2.890935,117.523409,0.5579,1.490977
0,42.428571,343.047619,0.817711,389,2.920171,116.413278,0.555465,1.49754
0,42.428571,343.047619,0.817617,390,2.917092,116.413278,0.555736,1.496328
0,42.428571,343.047619,0.819694,391,2.847343,116.928336,0.55763,1.497729
0,42.619048,342.857143,0.822002,387,2.931397,116.24814,0.549107,1.522244
0,42.714286,342.857143,0.822214,388,2.912942,116.70482,0.550731,1.518355
0,42.619048,342.857143,0.821829,389,2.90639,116.596552,0.551813,1.51426
0,42.809524,343.52381,0.819887,390,2.858155,116.687244,0.555601,1.507933
0,42.714286,343.52381,0.819331,391,2.845149,116.849142,0.557224,1.502608
0,42.714286,343.52381,0.818615,392,2.815062,117.91571,0.559118,1.497317
0,42.714286,343.52381,0.823358,389,2.919229,116.325602,0.553301,1.512985
0,42.809524,343.52381,0.822943,390,2.863496,117.132875,0.554383,1.514111
0,43.238095,343.52381,0.825573,385,2.867273,118.181748,0.549919,1.528374
0,43.142857,343.52381,0.824951,386,2.846281,118.110654,0.551542,1.523306
0,43.142857,343.52381,0.824643,387,2.836674,118.110654,0.552624,1.521162
0,43.142857,343.52381,0.82276,388,2.771281,120.175904,0.556953,1.508151
0,43.142857,343.52381,0.822638,389,2.767785,120.175904,0.557359,1.507422
0,43.047619,343.52381,0.821641,390,2.736429,120.700208,0.560065,1.499895
0,43.047619,343.52381,0.820534,391,2.690318,121.767827,0.562906,1.492178
0,42.952381,343.52381,0.821476,388,2.741125,120.563667,0.561282,1.497311
0,42.952381,343.52381,0.821432,389,2.741125,120.563667,0.561418,1.496958
0,42.952381,343.52381,0.820752,390,2.724319,121.002312,0.563041,1.492426
0,42.952381,343.52381,0.820444,391,2.722185,121.002312,0.563312,1.491482
0,43.142857,343.52381,0.823573,392,2.648452,122.155575,0.566558,1.490146
0,43.333333,343.52381,0.821595,388,2.729372,121.735359,0.561147,1.496696
0,43.52381,343.52381,0.824668,389,2.696086,122.102779,0.563582,1.494039
0,43.52381,343.52381,0.824267,390,2.689353,122.102779,0.564529,1.491956
0,43.52381,343.52381,0.823248,391,2.65231,122.326973,0.566694,1.484615
0,43.52381,343.52381,0.822962,392,2.643181,122.981691,0.567235,1.482567
0,43.619048,343.52381,0.823963,390,2.683891,122.903159,0.562906,1.493393
0,43.619048,343.52381,0.827113,391,2.664848,122.903159,0.566153,1.487155
0,43.714286,343.52381,0.826411,392,2.629716,123.669639,0.567776,1.484851
0,43.809524,343.52381,0.826964,393,2.60267,124.94809,0.571023,1.476453
1,43.809524,343.52381,0.826964,393,2.60267,124.94809,0.571023,1.476453
0,43.809524,343.52381,0.826711,394,2.60267,124.94809,0.571699,1.474142
0,43.809524,343.52381,0.825765,395,2.578951,124.94809,0.57454,1.467186
0,43.809524,343.52381,0.825479,396,2.560098,125.15809,0.575487,1.465227
0,43.714286,343.52381,0.825059,397,2.55237,125.110568,0.576569,1.461415
0,43.714286,343.52381,0.824653,398,2.546678,125.3332,0.577516,1.458681
0,43.809524,343.52381,0.824352,399,2.481344,126.164344,0.580763,1.452394
0,43.904762,343.52381,0.824144,400,2.474949,126.313738,0.581304,1.451238
0,43.714286,343.52381,0.823798,401,2.483807,125.409274,0.582116,1.4473
0,43.714286,343.52381,0.823715,397,2.536014,125.161374,0.57711,1.457089
0,43.619048,343.52381,0.823417,398,2.533279,125.208343,0.577516,1.455472
0,43.619048,343.52381,0.823357,399,2.513249,125.637462,0.57914,1.450706
0,43.666667,343.52381,0.823094,400,2.508422,125.68533,0.579816,1.454416
0,43.666667,343.52381,0.823031,401,2.507548,125.68533,0.579951,1.45381
0,43.857143,343.52381,0.825548,402,2.443404,128.307245,0.582792,1.449795
0,43.857143,343.52381,0.826865,403,2.425455,128.737987,0.583739,1.447893
0,43.952381,343.52381,0.827391,404,2.403149,129.65196,0.585092,1.445678
1,43.952381,343.52381,0.827391,404,2.403149,129.65196,0.585092,1.445678
0,43.857143,343.52381,0.826967,405,2.398408,129.344597,0.585904,1.44277
0,43.857143,343.52381,0.827101,406,2.328476,130.887363,0.58915,1.435146
0,43.857143,343.52381,0.826767,407,2.321095,130.887363,0.589962,1.432296
0,44.047619,343.52381,0.827439,403,2.343857,131.368236,0.588609,1.437009
0,44.047619,343.52381,0.827225,404,2.334479,131.805352,0.58915,1.435334
0,44.047619,343.52381,0.829487,405,2.329624,132.03092,0.589962,1.433579
0,43.857143,343.52381,0.829102,406,2.317994,131.560189,0.591044,1.429116
0,43.857143,343.52381,0.828295,407,2.313104,131.560189,0.591991,1.425814
0,43.952381,343.52381,0.827933,408,2.304958,132.045647,0.592803,1.422955
1,43.952381,343.52381,0.827933,408,2.304958,132.045647,0.592803,1.422955
0,43.47619,343.52381,0.829427,401,2.389135,131.045651,0.586174,1.43696
0,43.380952,343.52381,0.828426,402,2.385139,131.333442,0.587527,1.432041
0,43.380952,343.52381,0.828174,403,2.368762,131.333442,0.588203,1.430602
0,43.380952,343.52381,0.828262,404,2.363526,131.557567,0.58915,1.427995
0,43.380952,343.52381,0.828132,405,2.362481,131.557567,0.589286,1.42746
0,43.47619,343.52381,0.82762,406,2.355954,131.957881,0.590097,1.424848
0,43.190476,343.52381,0.827708,401,2.49731,128.950819,0.581439,1.444618
0,43.095238,343.52381,0.826716,402,2.463931,128.94491,0.584686,1.435218
0,42.904762,343.52381,0.827933,403,2.443446,128.923082,0.587933,1.424984
0,42.904762,343.52381,0.826785,404,2.415865,130.03823,0.589962,1.419358
1,42.904762,343.52381,0.826785,404,2.415865,130.03823,0.589962,1.419358
0,43.619048,343.52381,0.838224,399,2.474644,129.915999,0.584957,1.440668
0,43.619048,343.52381,0.837607,400,2.457759,129.915999,0.586851,1.434064
0,43.714286,343.52381,0.837899,401,2.451335,130.385525,0.587392,1.433663
0,44.238095,343.52381,0.836646,398,2.449969,131.614609,0.583739,1.457004
0,44.238095,343.52381,0.835206,399,2.416167,132.043538,0.58658,1.447098
0,44.333333,343.52381,0.834856,400,2.37322,132.67552,0.587392,1.446362
0,44.238095,342.333333,0.830606,396,2.487028,132.134119,0.577652,1.46728
0,43.952381,342.333333,0.831083,390,2.59503,129.926317,0.569805,1.487949
0,43.952381,342.333333,0.831026,391,2.593733,129.926317,0.56994,1.48761
0,43.952381,342.333333,0.829663,392,2.565727,130.394304,0.573187,1.477673
0,43.761905,342.333333,0.829001,393,2.561019,130.407519,0.574811,1.47149
0,43.761905,342.333333,0.829388,394,2.542058,131.097657,0.575893,1.469626
0,43.857143,341.142857,0.832175,388,2.569404,130.491578,0.570211,1.488036
0,43.952381,341.142857,0.833865,389,2.528195,130.891116,0.574946,1.478162
0,43.857143,341.142857,0.83342,390,2.515806,130.589163,0.576028,1.474363
0,43.952381,342.238095,0.832021,391,2.460545,131.979553,0.578869,1.467072
0,43.952381,342.238095,0.831887,392,2.450684,132.202053,0.57941,1.465166
0,43.952381,342.238095,0.832024,393,2.433187,132.662977,0.580628,1.462255
0,44.428571,342.238095,0.834193,389,2.46677,132.767621,0.57454,1.486209
0,44.428571,342.238095,0.83359,390,2.438324,134.634823,0.576163,1.480816
0,44.428571,342.238095,0.833435,391,2.421515,134.868725,0.578057,1.475347
0,44.428571,342.238095,0.832565,392,2.403095,134.675658,0.580087,1.469336
0,44.142857,342.238095,0.8317,393,2.386919,134.651875,0.582251,1.460162
0,43.761905,342.238095,0.831207,385,2.600578,129.66628,0.568994,1.491249
0,43.761905,342.238095,0.831032,386,2.594992,129.66628,0.569399,1.489939
0,43.857143,342.238095,0.830291,387,2.582036,130.189266,0.571023,1.485984
0,43.857143,342.238095,0.829214,388,2.547281,130.638352,0.573458,1.480052
0,43.761905,342.238095,0.829049,389,2.563398,130.483161,0.573864,1.478446
0,43.761905,342.238095,0.828864,390,2.560301,130.483161,0.574269,1.476862
0,43.571429,342.238095,0.828713,391,2.562494,130.036874,0.57454,1.475276
0,43.666667,343.285714,0.827858,392,2.546363,130.619394,0.576163,1.471
0,43.666667,343.285714,0.827672,393,2.540714,130.849176,0.576569,1.469334
0,43.666667,343.285714,0.827057,394,2.523593,131.077469,0.577787,1.465739
0,43.571429,343.285714,0.826843,395,2.522558,131.001594,0.578193,1.463806
0,43.571429,343.285714,0.826295,396,2.510492,131.001594,0.579275,1.460123
0,43.571429,343.285714,0.825732,397,2.49211,131.883704,0.580628,1.455759
0,43.428571,343.285714,0.828063,393,2.582213,129.597557,0.576569,1.457685
0,43.428571,343.285714,0.827841,394,2.579249,129.597557,0.576975,1.456055
0,43.428571,343.285714,0.827094,395,2.530843,130.926523,0.57914,1.451315
0,43.428571,343.285714,0.82652,396,2.521959,131.151523,0.580222,1.447147
0,43.428571,343.285714,0.82928,397,2.51576,131.376779,0.581304,1.444453
0,43.333333,343.285714,0.828585,398,2.500782,131.164526,0.582927,1.437862
0,43.333333,343.285714,0.828423,399,2.49642,131.164526,0.583469,1.436189
0,43.142857,343.285714,0.826856,398,2.492056,131.068234,0.582927,1.435421
0,43.047619,343.285714,0.826272,399,2.483053,130.674755,0.58401,1.431184
0,43.047619,343.285714,0.825886,400,2.456839,130.674755,0.585092,1.42849
0,42.761905,343.285714,0.826136,396,2.565353,128.12243,0.576163,1.449133
0,42.761905,343.285714,0.825186,397,2.544551,128.790768,0.578193,1.441999
0,43.619048,343.285714,0.830145,392,2.607701,128.995422,0.566153,1.483223
0,43.619048,343.285714,0.829426,393,2.569259,129.223672,0.568317,1.476134
0,43.619048,343.285714,0.830231,394,2.545874,129.892532,0.56994,1.471762
0,43.619048,343.285714,0.829714,395,2.530747,129.892532,0.571564,1.466952
0,43.52381,343.285714,0.829416,396,2.543575,129.780542,0.572376,1.463801
0,43.52381,343.285714,0.828446,397,2.507375,130.238969,0.574811,1.455271
0,43.333333,342.095238,0.820455,394,2.537445,129.716463,0.570211,1.46133
0,43.333333,342.714286,0.819829,395,2.524313,129.618549,0.571834,1.455109
0,43.333333,342.714286,0.819338,396,2.516647,129.845759,0.572781,1.452225
0,43.047619,342.714286,0.818508,397,2.514063,129.384921,0.574811,1.443592
0,43.095238,342.714286,0.818449,398,2.512731,129.647363,0.574946,1.444386
0,43.095238,342.714286,0.818296,399,2.51048,129.872626,0.575216,1.444069
0,43.095238,342.714286,0.818115,400,2.507055,129.872626,0.575622,1.442782
0,43.619048,342.714286,0.821816,395,2.578027,129.140702,0.565882,1.4792
0,43.714286,342.714286,0.82093,396,2.559665,129.499732,0.567776,1.474848
0,43.714286,342.714286,0.819968,397,2.535093,130.200102,0.56994,1.468506
0,43.619048,342.714286,0.819849,398,2.536258,130.141217,0.570211,1.467327
0,43.428571,342.714286,0.818241,392,2.629278,126.374719,0.562771,1.484899
0,43.428571,342.714286,0.818196,393,2.604442,127.942296,0.564394,1.480846
0,43.333333,342.714286,0.817682,394,2.586075,128.620115,0.566558,1.474606
0,43.142857,342.714286,0.821341,392,2.607784,128.589012,0.563988,1.48136
0,43.142857,342.714286,0.82096,393,2.594935,128.589012,0.56507,1.478194
0,43.142857,342.714286,0.820496,394,2.583612,129.020601,0.566017,1.476111
0,43.142857,342.714286,0.819945,395,2.570166,129.020601,0.56737,1.472364
0,42.666667,342.714286,0.819703,396,2.595799,126.592017,0.568047,1.468397
0,42.857143,342.714286,0.820022,397,2.565076,127.088674,0.571293,1.462473
0,43.047619,342.714286,0.819187,391,2.62033,125.740482,0.566829,1.476145
0,42.952381,342.714286,0.81784,392,2.580221,126.288252,0.56967,1.466249
0,42.761905,342.714286,0.817135,393,2.573333,126.542649,0.571293,1.459723
0,42.190476,342.714286,0.820055,389,2.743775,123.354461,0.562229,1.477153
0,42.190476,342.714286,0.819854,390,2.735264,123.79791,0.562771,1.475149
0,42.0,342.714286,0.81883,391,2.712546,123.525769,0.565206,1.466783
0,42.0,342.714286,0.817348,392,2.658269,124.167297,0.568452,1.459329
0,41.333333,342.714286,0.807866,386,2.815922,120.836493,0.558712,1.468796
0,41.333333,342.714286,0.806377,387,2.798025,121.492386,0.561147,1.460266
0,41.238095,342.714286,0.808728,382,2.90397,120.968909,0.555195,1.476117
0,41.142857,342.714286,0.808788,383,2.874913,120.911237,0.557224,1.470278
0,41.142857,342.714286,0.808662,384,2.867553,120.911237,0.557495,1.469676
0,41.333333,342.714286,0.811793,385,2.810059,122.421437,0.560741,1.467119
0,41.333333,342.714286,0.811506,386,2.805163,122.839202,0.561282,1.465262
0,41.333333,342.714286,0.81067,387,2.782197,123.268428,0.563447,1.458426
0,41.142857,342.714286,0.810436,388,2.78647,122.83072,0.563853,1.456304
0,41.142857,342.714286,0.810354,389,2.779469,123.046095,0.564123,1.455294
0,40.47619,342.714286,0.812459,385,2.867652,121.170873,0.559524,1.463601
0,40.47619,342.714286,0.812399,386,2.86626,121.170873,0.559659,1.463066
0,40.380952,342.714286,0.811214,387,2.838492,121.439197,0.5625,1.454822
0,40.190476,342.714286,0.807873,386,2.906982,120.482811,0.558306,1.462274
0,40.380952,342.714286,0.80765,387,2.89614,121.187632,0.558712,1.461771
0,40.380952,342.714286,0.807226,388,2.867445,121.401281,0.562094,1.452947
0,40.285714,342.714286,0.806647,389,2.861021,121.364304,0.563176,1.4492
0,40.47619,342.714286,0.810196,386,2.859701,122.150765,0.559659,1.462803
0,40.571429,342.714286,0.812438,387,2.822628,122.857281,0.562094,1.460274
0,40.571429,342.714286,0.811115,388,2.788683,123.486985,0.564935,1.450368
0,40.571429,342.714286,0.811106,389,2.770083,123.486985,0.566153,1.446971
0,40.47619,342.714286,0.811747,390,2.765682,123.320806,0.566964,1.444308
0,40.571429,342.714286,0.810996,391,2.727445,125.043243,0.568588,1.440189
0,40.47619,342.714286,0.810555,392,2.723419,125.002654,0.569399,1.437573
0,40.571429,342.714286,0.814473,393,2.694909,125.989554,0.571834,1.436005
0,40.857143,342.714286,0.813951,391,2.643217,127.015314,0.57224,1.437196
0,40.952381,342.714286,0.813702,392,2.630082,127.845686,0.572781,1.43605
